revenue,expenses,profit,year,month,day,company,date
9750,5810,3940,2021,5,9,xyz,2050-05-09
1059,1104,-45,2021,5,10,xyz,2050-05-10
4882,5634,-752,2021,5,11,xyz,2050-05-11
4369,4798,-429,2021,5,12,xyz,2050-05-12
3909,6754,-2845,2021,5,13,xyz,2050-05-13
9703,2715,6988,2021,5,14,xyz,2050-05-14
2098,3271,-1173,2021,5,15,xyz,2050-05-15
3042,7856,-4814,2021,5,16,xyz,2050-05-16
4699,4292,407,2021,5,17,xyz,2050-05-17
8018,9656,-1638,2021,5,18,xyz,2050-05-18
7465,5525,1940,2021,5,19,xyz,2050-05-19
5683,7226,-1543,2021,5,20,xyz,2050-05-20
6619,3265,3354,2021,5,21,xyz,2050-05-21
7063,6832,231,2021,5,22,xyz,2050-05-22
4219,2164,2055,2021,5,23,xyz,2050-05-23
8019,7001,1018,2021,5,24,xyz,2050-05-24
1304,2862,-1558,2021,5,25,xyz,2050-05-25
2566,8431,-5865,2021,5,26,xyz,2050-05-26
8099,5134,2965,2021,5,27,xyz,2050-05-27
3888,1390,2498,2021,5,28,xyz,2050-05-28
3250,3644,-394,2021,5,29,xyz,2050-05-29
5854,9957,-4103,2021,5,30,xyz,2050-05-30
6877,5788,1089,2021,5,31,xyz,2050-05-31
7708,3569,4139,2021,6,1,xyz,2050-06-01
1491,4253,-2762,2021,6,2,xyz,2050-06-02
3891,8332,-4441,2021,6,3,xyz,2050-06-03
9180,8958,222,2021,6,4,xyz,2050-06-04
4098,8475,-4377,2021,6,5,xyz,2050-06-05
8009,6504,1505,2021,6,6,xyz,2050-06-06
3141,6034,-2893,2021,6,7,xyz,2050-06-07
6549,7607,-1058,2021,6,8,xyz,2050-06-08
5986,4861,1125,2021,6,9,xyz,2050-06-09
4693,6665,-1972,2021,6,10,xyz,2050-06-10
2141,8674,-6533,2021,6,11,xyz,2050-06-11
6171,6575,-404,2021,6,12,xyz,2050-06-12
4282,572,3710,2021,6,13,xyz,2050-06-13
7074,6099,975,2021,6,14,xyz,2050-06-14
7319,6426,893,2021,6,15,xyz,2050-06-15
6224,7378,-1154,2021,6,16,xyz,2050-06-16
7622,3157,4465,2021,6,17,xyz,2050-06-17
5849,4860,989,2021,6,18,xyz,2050-06-18
2312,1708,604,2021,6,19,xyz,2050-06-19
4243,5747,-1504,2021,6,20,xyz,2050-06-20
7448,8226,-778,2021,6,21,xyz,2050-06-21
2085,8082,-5997,2021,6,22,xyz,2050-06-22
4893,692,4201,2021,6,23,xyz,2050-06-23
2403,3444,-1041,2021,6,24,xyz,2050-06-24
2705,5290,-2585,2021,6,25,xyz,2050-06-25
9463,648,8815,2021,6,26,xyz,2050-06-26
2794,8269,-5475,2021,6,27,xyz,2050-06-27
3308,1543,1765,2021,6,28,xyz,2050-06-28
9633,5968,3665,2021,6,29,xyz,2050-06-29
3736,9735,-5999,2021,6,30,xyz,2050-06-30
8324,707,7617,2021,7,1,xyz,2050-07-01
8770,4559,4211,2021,7,2,xyz,2050-07-02
7302,2043,5259,2021,7,3,xyz,2050-07-03
1820,9227,-7407,2021,7,4,xyz,2050-07-04
1899,5083,-3184,2021,7,5,xyz,2050-07-05
3064,2181,883,2021,7,6,xyz,2050-07-06
4538,3122,1416,2021,7,7,xyz,2050-07-07
8101,3793,4308,2021,7,8,xyz,2050-07-08
9724,4259,5465,2021,7,9,xyz,2050-07-09
1092,8887,-7795,2021,7,10,xyz,2050-07-10
4141,9207,-5066,2021,7,11,xyz,2050-07-11
8881,2194,6687,2021,7,12,xyz,2050-07-12
3919,5579,-1660,2021,7,13,xyz,2050-07-13
4875,5857,-982,2021,7,14,xyz,2050-07-14
1822,1094,728,2021,7,15,xyz,2050-07-15
9762,6119,3643,2021,7,16,xyz,2050-07-16
4561,1516,3045,2021,7,17,xyz,2050-07-17
6530,5860,670,2021,7,18,xyz,2050-07-18
1275,8716,-7441,2021,7,19,xyz,2050-07-19
2229,3437,-1208,2021,7,20,xyz,2050-07-20
3521,2093,1428,2021,7,21,xyz,2050-07-21
8488,5751,2737,2021,7,22,xyz,2050-07-22
5346,9917,-4571,2021,7,23,xyz,2050-07-23
7806,3094,4712,2021,7,24,xyz,2050-07-24
6837,5218,1619,2021,7,25,xyz,2050-07-25
4896,5191,-295,2021,7,26,xyz,2050-07-26
3947,1953,1994,2021,7,27,xyz,2050-07-27
8164,2952,5212,2021,7,28,xyz,2050-07-28
7418,5410,2008,2021,7,29,xyz,2050-07-29
5077,3678,1399,2021,7,30,xyz,2050-07-30
3926,7682,-3756,2021,7,31,xyz,2050-07-31
1809,8898,-7089,2021,8,1,xyz,2050-08-01
6431,6330,101,2021,8,2,xyz,2050-08-02
1536,1527,9,2021,8,3,xyz,2050-08-03
6766,2079,4687,2021,8,4,xyz,2050-08-04
7925,6989,936,2021,8,5,xyz,2050-08-05
9616,6428,3188,2021,8,6,xyz,2050-08-06
8263,1860,6403,2021,8,7,xyz,2050-08-07
6600,9132,-2532,2021,8,8,xyz,2050-08-08
6096,6986,-890,2021,8,9,xyz,2050-08-09
4835,6246,-1411,2021,8,10,xyz,2050-08-10
1734,4194,-2460,2021,8,11,xyz,2050-08-11
2420,3981,-1561,2021,8,12,xyz,2050-08-12
2084,3257,-1173,2021,8,13,xyz,2050-08-13
3193,9163,-5970,2021,8,14,xyz,2050-08-14
4249,8912,-4663,2021,8,15,xyz,2050-08-15
5214,1250,3964,2021,8,16,xyz,2050-08-16
6376,2643,3733,2021,8,17,xyz,2050-08-17
1755,5270,-3515,2021,8,18,xyz,2050-08-18
5710,6505,-795,2021,8,19,xyz,2050-08-19
1842,3793,-1951,2021,8,20,xyz,2050-08-20
1374,9325,-7951,2021,8,21,xyz,2050-08-21
4607,8776,-4169,2021,8,22,xyz,2050-08-22
9814,7672,2142,2021,8,23,xyz,2050-08-23
1391,5660,-4269,2021,8,24,xyz,2050-08-24
7231,5617,1614,2021,8,25,xyz,2050-08-25
5675,4491,1184,2021,8,26,xyz,2050-08-26
5466,4261,1205,2021,8,27,xyz,2050-08-27
6070,5464,606,2021,8,28,xyz,2050-08-28
7501,7702,-201,2021,8,29,xyz,2050-08-29
6711,9939,-3228,2021,8,30,xyz,2050-08-30
9038,7128,1910,2021,8,31,xyz,2050-08-31
9863,1167,8696,2021,9,1,xyz,2050-09-01
2864,9847,-6983,2021,9,2,xyz,2050-09-02
2512,1477,1035,2021,9,3,xyz,2050-09-03
8666,2931,5735,2021,9,4,xyz,2050-09-04
1806,931,875,2021,9,5,xyz,2050-09-05
3768,3378,390,2021,9,6,xyz,2050-09-06
6459,9454,-2995,2021,9,7,xyz,2050-09-07
4589,3349,1240,2021,9,8,xyz,2050-09-08
4792,1427,3365,2021,9,9,xyz,2050-09-09
1261,7597,-6336,2021,9,10,xyz,2050-09-10
5807,7612,-1805,2021,9,11,xyz,2050-09-11
4036,879,3157,2021,9,12,xyz,2050-09-12
4343,840,3503,2021,9,13,xyz,2050-09-13
7510,8513,-1003,2021,9,14,xyz,2050-09-14
2239,7438,-5199,2021,9,15,xyz,2050-09-15
2663,7649,-4986,2021,9,16,xyz,2050-09-16
3044,7021,-3977,2021,9,17,xyz,2050-09-17
7535,7201,334,2021,9,18,xyz,2050-09-18
1855,1052,803,2021,9,19,xyz,2050-09-19
9988,1756,8232,2021,9,20,xyz,2050-09-20
5417,3912,1505,2021,9,21,xyz,2050-09-21
1899,5224,-3325,2021,9,22,xyz,2050-09-22
1637,2297,-660,2021,9,23,xyz,2050-09-23
6328,8874,-2546,2021,9,24,xyz,2050-09-24
3782,3535,247,2021,9,25,xyz,2050-09-25
6942,3029,3913,2021,9,26,xyz,2050-09-26
5370,2631,2739,2021,9,27,xyz,2050-09-27
3649,6302,-2653,2021,9,28,xyz,2050-09-28
3464,6093,-2629,2021,9,29,xyz,2050-09-29
4720,1002,3718,2021,9,30,xyz,2050-09-30
3486,4152,-666,2021,10,1,xyz,2050-10-01
5594,612,4982,2021,10,2,xyz,2050-10-02
9700,695,9005,2021,10,3,xyz,2050-10-03
2200,6506,-4306,2021,10,4,xyz,2050-10-04
2708,8111,-5403,2021,10,5,xyz,2050-10-05
7623,9263,-1640,2021,10,6,xyz,2050-10-06
1522,5356,-3834,2021,10,7,xyz,2050-10-07
8330,8551,-221,2021,10,8,xyz,2050-10-08
3149,1878,1271,2021,10,9,xyz,2050-10-09
3157,1255,1902,2021,10,10,xyz,2050-10-10
6520,3045,3475,2021,10,11,xyz,2050-10-11
5480,842,4638,2021,10,12,xyz,2050-10-12
6189,5034,1155,2021,10,13,xyz,2050-10-13
1249,7882,-6633,2021,10,14,xyz,2050-10-14
8822,9746,-924,2021,10,15,xyz,2050-10-15
7347,6560,787,2021,10,16,xyz,2050-10-16
6842,7195,-353,2021,10,17,xyz,2050-10-17
8867,4235,4632,2021,10,18,xyz,2050-10-18
1162,9410,-8248,2021,10,19,xyz,2050-10-19
4210,7805,-3595,2021,10,20,xyz,2050-10-20
1812,8912,-7100,2021,10,21,xyz,2050-10-21
6216,5909,307,2021,10,22,xyz,2050-10-22
6185,8079,-1894,2021,10,23,xyz,2050-10-23
8394,9427,-1033,2021,10,24,xyz,2050-10-24
7441,4064,3377,2021,10,25,xyz,2050-10-25
7775,3127,4648,2021,10,26,xyz,2050-10-26
5334,1112,4222,2021,10,27,xyz,2050-10-27
1905,6040,-4135,2021,10,28,xyz,2050-10-28
3622,1355,2267,2021,10,29,xyz,2050-10-29
7063,7029,34,2021,10,30,xyz,2050-10-30
5282,4175,1107,2021,10,31,xyz,2050-10-31
8747,8059,688,2021,11,1,xyz,2050-11-01
4883,1569,3314,2021,11,2,xyz,2050-11-02
3331,9864,-6533,2021,11,3,xyz,2050-11-03
8410,7513,897,2021,11,4,xyz,2050-11-04
1402,806,596,2021,11,5,xyz,2050-11-05
8080,5169,2911,2021,11,6,xyz,2050-11-06
1464,554,910,2021,11,7,xyz,2050-11-07
8278,6121,2157,2021,11,8,xyz,2050-11-08
2406,4592,-2186,2021,11,9,xyz,2050-11-09
2697,6141,-3444,2021,11,10,xyz,2050-11-10
8320,4105,4215,2021,11,11,xyz,2050-11-11
6368,8407,-2039,2021,11,12,xyz,2050-11-12
3113,3996,-883,2021,11,13,xyz,2050-11-13
9754,2114,7640,2021,11,14,xyz,2050-11-14
6545,2324,4221,2021,11,15,xyz,2050-11-15
5819,6634,-815,2021,11,16,xyz,2050-11-16
3619,6380,-2761,2021,11,17,xyz,2050-11-17
7941,8281,-340,2021,11,18,xyz,2050-11-18
8121,5132,2989,2021,11,19,xyz,2050-11-19
9420,7140,2280,2021,11,20,xyz,2050-11-20
6261,9041,-2780,2021,11,21,xyz,2050-11-21
5159,9855,-4696,2021,11,22,xyz,2050-11-22
7728,6365,1363,2021,11,23,xyz,2050-11-23
2301,4481,-2180,2021,11,24,xyz,2050-11-24
7888,1600,6288,2021,11,25,xyz,2050-11-25
6325,8189,-1864,2021,11,26,xyz,2050-11-26
6323,2696,3627,2021,11,27,xyz,2050-11-27
3588,4778,-1190,2021,11,28,xyz,2050-11-28
6160,7378,-1218,2021,11,29,xyz,2050-11-29
4327,1271,3056,2021,11,30,xyz,2050-11-30
4181,2672,1509,2021,12,1,xyz,2050-12-01
8658,8885,-227,2021,12,2,xyz,2050-12-02
5626,8902,-3276,2021,12,3,xyz,2050-12-03
5973,4705,1268,2021,12,4,xyz,2050-12-04
7074,8213,-1139,2021,12,5,xyz,2050-12-05
4125,5049,-924,2021,12,6,xyz,2050-12-06
7157,5374,1783,2021,12,7,xyz,2050-12-07
4049,5323,-1274,2021,12,8,xyz,2050-12-08
1425,9696,-8271,2021,12,9,xyz,2050-12-09
1904,8828,-6924,2021,12,10,xyz,2050-12-10
1192,4496,-3304,2021,12,11,xyz,2050-12-11
2268,5717,-3449,2021,12,12,xyz,2050-12-12
4813,5514,-701,2021,12,13,xyz,2050-12-13
4366,6798,-2432,2021,12,14,xyz,2050-12-14
4308,6079,-1771,2021,12,15,xyz,2050-12-15
2750,2111,639,2021,12,16,xyz,2050-12-16
1379,6266,-4887,2021,12,17,xyz,2050-12-17
2412,8001,-5589,2021,12,18,xyz,2050-12-18
1084,1133,-49,2021,12,19,xyz,2050-12-19
8193,9328,-1135,2021,12,20,xyz,2050-12-20
4491,4174,317,2021,12,21,xyz,2050-12-21
5264,3578,1686,2021,12,22,xyz,2050-12-22
6581,3920,2661,2021,12,23,xyz,2050-12-23
1906,8319,-6413,2021,12,24,xyz,2050-12-24
8457,4947,3510,2021,12,25,xyz,2050-12-25
2237,546,1691,2021,12,26,xyz,2050-12-26
9814,524,9290,2021,12,27,xyz,2050-12-27
3700,1321,2379,2021,12,28,xyz,2050-12-28
3954,5160,-1206,2021,12,29,xyz,2050-12-29
2251,6021,-3770,2021,12,30,xyz,2050-12-30
6884,7688,-804,2021,12,31,xyz,2050-12-31
4761,9929,-5168,2022,1,1,xyz,2051-01-01
8962,6573,2389,2022,1,2,xyz,2051-01-02
9285,3165,6120,2022,1,3,xyz,2051-01-03
2697,1279,1418,2022,1,4,xyz,2051-01-04
4862,9835,-4973,2022,1,5,xyz,2051-01-05
9657,3939,5718,2022,1,6,xyz,2051-01-06
1730,2967,-1237,2022,1,7,xyz,2051-01-07
9819,6976,2843,2022,1,8,xyz,2051-01-08
4277,1932,2345,2022,1,9,xyz,2051-01-09
4358,7589,-3231,2022,1,10,xyz,2051-01-10
4664,978,3686,2022,1,11,xyz,2051-01-11
5700,3561,2139,2022,1,12,xyz,2051-01-12
1096,4261,-3165,2022,1,13,xyz,2051-01-13
6152,6308,-156,2022,1,14,xyz,2051-01-14
4573,6270,-1697,2022,1,15,xyz,2051-01-15
4139,2223,1916,2022,1,16,xyz,2051-01-16
7682,8863,-1181,2022,1,17,xyz,2051-01-17
1582,1626,-44,2022,1,18,xyz,2051-01-18
5707,9067,-3360,2022,1,19,xyz,2051-01-19
5613,8514,-2901,2022,1,20,xyz,2051-01-20
7866,8427,-561,2022,1,21,xyz,2051-01-21
2201,5026,-2825,2022,1,22,xyz,2051-01-22
9016,1398,7618,2022,1,23,xyz,2051-01-23
3912,9007,-5095,2022,1,24,xyz,2051-01-24
7582,7375,207,2022,1,25,xyz,2051-01-25
3104,1010,2094,2022,1,26,xyz,2051-01-26
4908,5685,-777,2022,1,27,xyz,2051-01-27
3417,7043,-3626,2022,1,28,xyz,2051-01-28
7761,4005,3756,2022,1,29,xyz,2051-01-29
1886,3316,-1430,2022,1,30,xyz,2051-01-30
4623,7117,-2494,2022,1,31,xyz,2051-01-31
2819,1552,1267,2022,2,1,xyz,2051-02-01
2885,3139,-254,2022,2,2,xyz,2051-02-02
3891,7467,-3576,2022,2,3,xyz,2051-02-03
6459,3160,3299,2022,2,4,xyz,2051-02-04
4809,9899,-5090,2022,2,5,xyz,2051-02-05
2096,6308,-4212,2022,2,6,xyz,2051-02-06
3539,7645,-4106,2022,2,7,xyz,2051-02-07
7650,1406,6244,2022,2,8,xyz,2051-02-08
7736,5208,2528,2022,2,9,xyz,2051-02-09
3347,2811,536,2022,2,10,xyz,2051-02-10
8302,3180,5122,2022,2,11,xyz,2051-02-11
6820,1355,5465,2022,2,12,xyz,2051-02-12
8920,2261,6659,2022,2,13,xyz,2051-02-13
4042,2074,1968,2022,2,14,xyz,2051-02-14
5100,7238,-2138,2022,2,15,xyz,2051-02-15
8648,541,8107,2022,2,16,xyz,2051-02-16
6430,7141,-711,2022,2,17,xyz,2051-02-17
3623,2022,1601,2022,2,18,xyz,2051-02-18
6310,7757,-1447,2022,2,19,xyz,2051-02-19
5056,6781,-1725,2022,2,20,xyz,2051-02-20
1703,2900,-1197,2022,2,21,xyz,2051-02-21
1134,6510,-5376,2022,2,22,xyz,2051-02-22
5757,1021,4736,2022,2,23,xyz,2051-02-23
5018,2739,2279,2022,2,24,xyz,2051-02-24
1433,645,788,2022,2,25,xyz,2051-02-25
4710,6401,-1691,2022,2,26,xyz,2051-02-26
5803,9999,-4196,2022,2,27,xyz,2051-02-27
9487,3848,5639,2022,2,28,xyz,2051-02-28
2541,6894,-4353,2022,3,1,xyz,2051-03-01
4308,5742,-1434,2022,3,2,xyz,2051-03-02
9123,1787,7336,2022,3,3,xyz,2051-03-03
7609,4745,2864,2022,3,4,xyz,2051-03-04
1967,6623,-4656,2022,3,5,xyz,2051-03-05
7460,7892,-432,2022,3,6,xyz,2051-03-06
5877,8718,-2841,2022,3,7,xyz,2051-03-07
2500,5614,-3114,2022,3,8,xyz,2051-03-08
5542,8031,-2489,2022,3,9,xyz,2051-03-09
8307,5107,3200,2022,3,10,xyz,2051-03-10
4167,7394,-3227,2022,3,11,xyz,2051-03-11
2808,1596,1212,2022,3,12,xyz,2051-03-12
9287,4362,4925,2022,3,13,xyz,2051-03-13
7044,3902,3142,2022,3,14,xyz,2051-03-14
6050,6221,-171,2022,3,15,xyz,2051-03-15
7231,4642,2589,2022,3,16,xyz,2051-03-16
2898,3822,-924,2022,3,17,xyz,2051-03-17
2381,1183,1198,2022,3,18,xyz,2051-03-18
2486,9916,-7430,2022,3,19,xyz,2051-03-19
6523,2679,3844,2022,3,20,xyz,2051-03-20
8329,5624,2705,2022,3,21,xyz,2051-03-21
1709,5776,-4067,2022,3,22,xyz,2051-03-22
7099,6983,116,2022,3,23,xyz,2051-03-23
3235,9091,-5856,2022,3,24,xyz,2051-03-24
1624,786,838,2022,3,25,xyz,2051-03-25
9758,9155,603,2022,3,26,xyz,2051-03-26
8514,2380,6134,2022,3,27,xyz,2051-03-27
9441,9640,-199,2022,3,28,xyz,2051-03-28
8465,4354,4111,2022,3,29,xyz,2051-03-29
7805,3915,3890,2022,3,30,xyz,2051-03-30
9934,7696,2238,2022,3,31,xyz,2051-03-31
5242,6178,-936,2022,4,1,xyz,2051-04-01
5136,1088,4048,2022,4,2,xyz,2051-04-02
6818,1584,5234,2022,4,3,xyz,2051-04-03
8772,2799,5973,2022,4,4,xyz,2051-04-04
7986,9799,-1813,2022,4,5,xyz,2051-04-05
1651,2536,-885,2022,4,6,xyz,2051-04-06
6379,5831,548,2022,4,7,xyz,2051-04-07
1817,860,957,2022,4,8,xyz,2051-04-08
2221,7489,-5268,2022,4,9,xyz,2051-04-09
2372,5323,-2951,2022,4,10,xyz,2051-04-10
6184,2219,3965,2022,4,11,xyz,2051-04-11
2971,7273,-4302,2022,4,12,xyz,2051-04-12
7323,513,6810,2022,4,13,xyz,2051-04-13
5181,7380,-2199,2022,4,14,xyz,2051-04-14
1748,1706,42,2022,4,15,xyz,2051-04-15
4997,5566,-569,2022,4,16,xyz,2051-04-16
4169,4495,-326,2022,4,17,xyz,2051-04-17
6326,8031,-1705,2022,4,18,xyz,2051-04-18
3209,8753,-5544,2022,4,19,xyz,2051-04-19
2260,7965,-5705,2022,4,20,xyz,2051-04-20
1536,9217,-7681,2022,4,21,xyz,2051-04-21
3978,5684,-1706,2022,4,22,xyz,2051-04-22
9779,7774,2005,2022,4,23,xyz,2051-04-23
3496,3574,-78,2022,4,24,xyz,2051-04-24
6838,1289,5549,2022,4,25,xyz,2051-04-25
7138,4012,3126,2022,4,26,xyz,2051-04-26
3251,4615,-1364,2022,4,27,xyz,2051-04-27
4383,3090,1293,2022,4,28,xyz,2051-04-28
1130,4959,-3829,2022,4,29,xyz,2051-04-29
1827,7096,-5269,2022,4,30,xyz,2051-04-30
7882,5649,2233,2022,5,1,xyz,2051-05-01
8831,6608,2223,2022,5,2,xyz,2051-05-02
2145,3160,-1015,2022,5,3,xyz,2051-05-03
1117,5341,-4224,2022,5,4,xyz,2051-05-04
7089,6565,524,2022,5,5,xyz,2051-05-05
8271,4682,3589,2022,5,6,xyz,2051-05-06
2969,8291,-5322,2022,5,7,xyz,2051-05-07
3530,8318,-4788,2022,5,8,xyz,2051-05-08
8443,6740,1703,2022,5,9,xyz,2051-05-09
6825,3382,3443,2022,5,10,xyz,2051-05-10
9711,5421,4290,2022,5,11,xyz,2051-05-11
9366,6587,2779,2022,5,12,xyz,2051-05-12
4646,815,3831,2022,5,13,xyz,2051-05-13
6139,4624,1515,2022,5,14,xyz,2051-05-14
6834,9418,-2584,2022,5,15,xyz,2051-05-15
1376,3618,-2242,2022,5,16,xyz,2051-05-16
4313,1486,2827,2022,5,17,xyz,2051-05-17
3862,6366,-2504,2022,5,18,xyz,2051-05-18
2299,7150,-4851,2022,5,19,xyz,2051-05-19
1426,2299,-873,2022,5,20,xyz,2051-05-20
5334,9854,-4520,2022,5,21,xyz,2051-05-21
3309,4847,-1538,2022,5,22,xyz,2051-05-22
3517,1703,1814,2022,5,23,xyz,2051-05-23
5949,4852,1097,2022,5,24,xyz,2051-05-24
1913,3460,-1547,2022,5,25,xyz,2051-05-25
6276,6504,-228,2022,5,26,xyz,2051-05-26
2427,1999,428,2022,5,27,xyz,2051-05-27
7819,2108,5711,2022,5,28,xyz,2051-05-28
3908,8483,-4575,2022,5,29,xyz,2051-05-29
5279,3414,1865,2022,5,30,xyz,2051-05-30
5134,8194,-3060,2022,5,31,xyz,2051-05-31
3437,9711,-6274,2022,6,1,xyz,2051-06-01
2598,9567,-6969,2022,6,2,xyz,2051-06-02
1256,3779,-2523,2022,6,3,xyz,2051-06-03
2917,6522,-3605,2022,6,4,xyz,2051-06-04
7865,8929,-1064,2022,6,5,xyz,2051-06-05
2211,3728,-1517,2022,6,6,xyz,2051-06-06
3525,6583,-3058,2022,6,7,xyz,2051-06-07
6748,1748,5000,2022,6,8,xyz,2051-06-08
7372,1643,5729,2022,6,9,xyz,2051-06-09
5378,2508,2870,2022,6,10,xyz,2051-06-10
4194,8710,-4516,2022,6,11,xyz,2051-06-11
4772,3940,832,2022,6,12,xyz,2051-06-12
3613,7276,-3663,2022,6,13,xyz,2051-06-13
9376,963,8413,2022,6,14,xyz,2051-06-14
3879,9718,-5839,2022,6,15,xyz,2051-06-15
7549,5776,1773,2022,6,16,xyz,2051-06-16
9907,1112,8795,2022,6,17,xyz,2051-06-17
7298,9791,-2493,2022,6,18,xyz,2051-06-18
1097,4052,-2955,2022,6,19,xyz,2051-06-19
6687,7279,-592,2022,6,20,xyz,2051-06-20
6288,2342,3946,2022,6,21,xyz,2051-06-21
7021,4535,2486,2022,6,22,xyz,2051-06-22
5647,5594,53,2022,6,23,xyz,2051-06-23
6168,4952,1216,2022,6,24,xyz,2051-06-24
2661,7850,-5189,2022,6,25,xyz,2051-06-25
6618,4437,2181,2022,6,26,xyz,2051-06-26
2722,8140,-5418,2022,6,27,xyz,2051-06-27
4023,1834,2189,2022,6,28,xyz,2051-06-28
3038,7863,-4825,2022,6,29,xyz,2051-06-29
3969,3297,672,2022,6,30,xyz,2051-06-30
2663,1564,1099,2022,7,1,xyz,2051-07-01
7536,2712,4824,2022,7,2,xyz,2051-07-02
5113,3448,1665,2022,7,3,xyz,2051-07-03
6626,7441,-815,2022,7,4,xyz,2051-07-04
5551,9251,-3700,2022,7,5,xyz,2051-07-05
4575,9311,-4736,2022,7,6,xyz,2051-07-06
9863,3779,6084,2022,7,7,xyz,2051-07-07
8088,562,7526,2022,7,8,xyz,2051-07-08
9201,1290,7911,2022,7,9,xyz,2051-07-09
9582,9220,362,2022,7,10,xyz,2051-07-10
5997,4471,1526,2022,7,11,xyz,2051-07-11
1753,940,813,2022,7,12,xyz,2051-07-12
2343,2814,-471,2022,7,13,xyz,2051-07-13
6005,1180,4825,2022,7,14,xyz,2051-07-14
3000,2868,132,2022,7,15,xyz,2051-07-15
9047,9000,47,2022,7,16,xyz,2051-07-16
2420,7682,-5262,2022,7,17,xyz,2051-07-17
2947,6275,-3328,2022,7,18,xyz,2051-07-18
4956,7340,-2384,2022,7,19,xyz,2051-07-19
9168,3780,5388,2022,7,20,xyz,2051-07-20
9315,2496,6819,2022,7,21,xyz,2051-07-21
2110,3681,-1571,2022,7,22,xyz,2051-07-22
9137,7884,1253,2022,7,23,xyz,2051-07-23
5402,9942,-4540,2022,7,24,xyz,2051-07-24
9654,8885,769,2022,7,25,xyz,2051-07-25
4945,9044,-4099,2022,7,26,xyz,2051-07-26
8320,4930,3390,2022,7,27,xyz,2051-07-27
1275,3945,-2670,2022,7,28,xyz,2051-07-28
1377,1906,-529,2022,7,29,xyz,2051-07-29
9256,3925,5331,2022,7,30,xyz,2051-07-30
1818,8807,-6989,2022,7,31,xyz,2051-07-31
6896,8276,-1380,2022,8,1,xyz,2051-08-01
5767,5403,364,2022,8,2,xyz,2051-08-02
3507,3158,349,2022,8,3,xyz,2051-08-03
2658,7622,-4964,2022,8,4,xyz,2051-08-04
3439,4433,-994,2022,8,5,xyz,2051-08-05
4107,4792,-685,2022,8,6,xyz,2051-08-06
5684,1938,3746,2022,8,7,xyz,2051-08-07
1678,9628,-7950,2022,8,8,xyz,2051-08-08
4695,7842,-3147,2022,8,9,xyz,2051-08-09
1567,6140,-4573,2022,8,10,xyz,2051-08-10
7717,1250,6467,2022,8,11,xyz,2051-08-11
2671,6854,-4183,2022,8,12,xyz,2051-08-12
1191,6467,-5276,2022,8,13,xyz,2051-08-13
9788,8677,1111,2022,8,14,xyz,2051-08-14
8964,1194,7770,2022,8,15,xyz,2051-08-15
8247,6564,1683,2022,8,16,xyz,2051-08-16
2749,6606,-3857,2022,8,17,xyz,2051-08-17
3072,1636,1436,2022,8,18,xyz,2051-08-18
2033,5786,-3753,2022,8,19,xyz,2051-08-19
1784,8356,-6572,2022,8,20,xyz,2051-08-20
7540,8969,-1429,2022,8,21,xyz,2051-08-21
6989,1874,5115,2022,8,22,xyz,2051-08-22
9297,3418,5879,2022,8,23,xyz,2051-08-23
8566,2534,6032,2022,8,24,xyz,2051-08-24
3476,9226,-5750,2022,8,25,xyz,2051-08-25
2141,5585,-3444,2022,8,26,xyz,2051-08-26
7144,1792,5352,2022,8,27,xyz,2051-08-27
7384,3332,4052,2022,8,28,xyz,2051-08-28
7190,9562,-2372,2022,8,29,xyz,2051-08-29
8057,6812,1245,2022,8,30,xyz,2051-08-30
1426,7755,-6329,2022,8,31,xyz,2051-08-31
5693,8102,-2409,2022,9,1,xyz,2051-09-01
6044,1226,4818,2022,9,2,xyz,2051-09-02
4453,5233,-780,2022,9,3,xyz,2051-09-03
9487,8114,1373,2022,9,4,xyz,2051-09-04
4532,6817,-2285,2022,9,5,xyz,2051-09-05
9572,7380,2192,2022,9,6,xyz,2051-09-06
5106,1361,3745,2022,9,7,xyz,2051-09-07
8684,1902,6782,2022,9,8,xyz,2051-09-08
2909,7542,-4633,2022,9,9,xyz,2051-09-09
2309,7711,-5402,2022,9,10,xyz,2051-09-10
4639,9012,-4373,2022,9,11,xyz,2051-09-11
3055,4574,-1519,2022,9,12,xyz,2051-09-12
7088,4775,2313,2022,9,13,xyz,2051-09-13
8397,5672,2725,2022,9,14,xyz,2051-09-14
8153,1924,6229,2022,9,15,xyz,2051-09-15
7260,8280,-1020,2022,9,16,xyz,2051-09-16
5987,6887,-900,2022,9,17,xyz,2051-09-17
1638,623,1015,2022,9,18,xyz,2051-09-18
6645,8883,-2238,2022,9,19,xyz,2051-09-19
8870,3625,5245,2022,9,20,xyz,2051-09-20
2791,1456,1335,2022,9,21,xyz,2051-09-21
3783,8725,-4942,2022,9,22,xyz,2051-09-22
7636,1213,6423,2022,9,23,xyz,2051-09-23
1414,6624,-5210,2022,9,24,xyz,2051-09-24
3365,2982,383,2022,9,25,xyz,2051-09-25
6840,8799,-1959,2022,9,26,xyz,2051-09-26
7182,3196,3986,2022,9,27,xyz,2051-09-27
9411,5929,3482,2022,9,28,xyz,2051-09-28
3982,846,3136,2022,9,29,xyz,2051-09-29
3963,2769,1194,2022,9,30,xyz,2051-09-30
7843,9941,-2098,2022,10,1,xyz,2051-10-01
8881,5305,3576,2022,10,2,xyz,2051-10-02
